#types,time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string],string,string
1526757553.361145,C6MwSw3CRbYZVLFpib,192.168.2.5,49634,121.126.212.136,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757553.368414,CcZnSD4eO7tlOlY4Ib,192.168.2.5,40418,121.204.125.163,22,tcp,-,2.992620,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757554.369782,C5eSGb1R7fSYth4fo9,192.168.2.5,46980,121.189.191.110,22,tcp,-,2.991166,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757555.371086,CY8v8m1PBUqOi2K752,192.168.2.5,36599,121.240.149.18,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757555.371489,Co0jiC63BkqTKBw83,192.168.2.5,35092,121.83.93.50,22,tcp,-,2.999537,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757556.371066,CQOyaC1eYejlSFXol7,192.168.2.5,39951,121.243.135.191,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757556.373209,C7QBCU2K1AK6MY1sR4,192.168.2.5,36386,121.63.92.7,22,tcp,-,2.997866,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757557.100989,CdNT8uyFIABzRbOj,192.168.2.5,39159,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757557.373594,Cd1FNaLkxVjjlyipd,192.168.2.5,54158,121.199.244.51,22,tcp,-,2.997533,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757558.371350,CXXr824K7zuW9lKsCd,192.168.2.5,47936,121.28.252.220,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757558.375867,CDDhJP1I1tyKzyTz7j,192.168.2.5,50159,121.36.230.200,22,tcp,-,2.995061,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757559.371180,CQ2dx32YY3jF84q5Bh,192.168.2.5,33894,121.230.242.182,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757559.377218,CuQZc04G0UTNjhLVHb,192.168.2.5,50059,121.55.90.81,22,tcp,-,2.993733,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757560.371059,CLGflt41wFIMLZNID4,192.168.2.5,40418,121.204.125.163,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757560.377281,CmKeuRqFMoALnOZah,192.168.2.5,51177,121.118.236.233,22,tcp,-,2.993580,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757561.108768,CG5v8m4bGsTynWAFda,192.168.2.5,39171,200.168.87.203,59353,tcp,-,2.992193,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757561.371179,COED722TZSQDQAmtql,192.168.2.5,46980,121.189.191.110,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757561.379564,CUDdns4Z5oOWBYgFr4,192.168.2.5,40458,121.39.136.102,22,tcp,-,2.991365,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757562.381039,CGUrKD30ZHP4bANLdh,192.168.2.5,35092,121.83.93.50,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757562.381501,Ch58WC4wTXnnVYDJD4,192.168.2.5,38762,121.5.238.216,22,tcp,-,2.999568,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757563.381052,CwDKzt2u1tezdyRAUh,192.168.2.5,36386,121.63.92.7,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757563.383104,CubAHns06CibrCPRc,192.168.2.5,42952,121.59.187.86,22,tcp,-,2.997843,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757564.381030,CmFGQG1azz6IsjCiK6,192.168.2.5,54158,121.199.244.51,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757564.384404,C9eBSb4YxCMTiSW98l,192.168.2.5,53533,121.222.249.23,22,tcp,-,2.996531,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757565.380976,CyMNyi3k3zU4gUsByj,192.168.2.5,50159,121.36.230.200,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757565.385872,CKUYWAz8F5nmLAB7d,192.168.2.5,57633,121.205.204.243,22,tcp,-,2.994942,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757566.381291,CQvXTl4totCpQ1yQP1,192.168.2.5,50059,121.55.90.81,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757566.387130,CwA9L83bsas3xbgIlj,192.168.2.5,35330,121.0.12.207,22,tcp,-,2.993773,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757567.381066,Cxfzzn26W4aaPiMABg,192.168.2.5,51177,121.118.236.233,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757512.614169,CzpXfR3LbGfV9gtbvh,119.145.247.198,3,192.168.2.5,1,icmp,-,-,-,-,OTH,-,-,0,-,1,88,0,0,(empty),Benign,-,
1526757567.388335,C02bg73lIB089by8F,192.168.2.5,38239,121.135.83.197,22,tcp,-,0.371463,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-,
1526757568.110932,Cl1ZEe1w8yahAJkG04,192.168.2.5,39171,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757568.380992,Ctt00u4WYpNFMX0t6g,192.168.2.5,40458,121.39.136.102,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757568.390924,CrvbOl1WwPplXGakC,192.168.2.5,60817,121.186.120.44,22,tcp,-,0.393712,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-,
1526757569.390973,Cpbqfk49ZBHp8zSCyh,192.168.2.5,38762,121.5.238.216,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757569.392686,ClhuzA3qfrTWAOcdva,192.168.2.5,35812,121.132.47.134,22,tcp,-,2.998255,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757570.390969,Cpvt8e1xIdUzXMGJJ9,192.168.2.5,42952,121.59.187.86,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757570.394333,CVWANy43VWDe2x1XG3,192.168.2.5,47404,121.85.165.242,22,tcp,-,2.996622,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757571.391089,Ccturo2EcZSAmkQ8b3,192.168.2.5,53533,121.222.249.23,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757571.395502,Cfa11lo6ni0Ls3cN6,192.168.2.5,59758,121.190.204.251,22,tcp,-,0.360498,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-,
1526757572.119689,Cp2Y5G25AXvrQ2e5u1,192.168.2.5,39183,200.168.87.203,59353,tcp,-,2.991115,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757572.391035,CuHbZh39oxCv4xZMqb,192.168.2.5,57633,121.205.204.243,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757572.397114,CZrwNVZHudrl2bzg4,192.168.2.5,44037,121.38.81.234,22,tcp,-,2.993729,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757573.391200,C9Bwry2TNesLVbBLle,192.168.2.5,35330,121.0.12.207,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757573.398487,Cx804A1H9Fb8hViiek,192.168.2.5,38571,121.254.140.39,22,tcp,-,2.992356,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757574.399753,CxKAN11xwivsCLMYTe,192.168.2.5,35239,121.213.108.33,22,tcp,-,2.991114,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757575.401316,CpKZR926hMfCDybfZ8,192.168.2.5,42344,121.236.58.109,22,tcp,-,2.999575,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757576.400991,CnNrpN3jsqAoeuLf6d,192.168.2.5,35812,121.132.47.134,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757576.403180,CNKZrpNWb8KtEvJYf,192.168.2.5,54314,121.96.185.249,22,tcp,-,2.997731,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757577.400929,CqR1Hg48yqQZS1Kwh3,192.168.2.5,47404,121.85.165.242,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757577.403519,CTCYMT2NnSII1JbHrg,192.168.2.5,45844,121.49.65.77,22,tcp,-,2.997399,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757578.404706,CfUEol49b083WzMaIa,192.168.2.5,51523,121.118.252.69,22,tcp,-,2.996118,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757579.120785,Cn7f8E4Xa27f4mFMI5,192.168.2.5,39183,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757579.400995,CmFzgY1nHVoOb7gtYg,192.168.2.5,44037,121.38.81.234,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757579.407324,CDS6Bb2jvEL0LAAsQa,192.168.2.5,59412,121.34.1.116,22,tcp,-,2.993446,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757524.954674,C3D0JoJghqITgpkL8,192.168.2.5,123,5.1.56.123,123,udp,-,0.014891,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757580.400845,CST3UK3EgxihTmwvr8,192.168.2.5,38571,121.254.140.39,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757580.408462,CXcTqF15gKymMrSdIj,192.168.2.5,57693,121.168.86.153,22,tcp,-,2.992314,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757581.401039,COZmHWoIHJbOKRYp,192.168.2.5,35239,121.213.108.33,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757581.408701,CUY2fx2JI2uQLdC8f8,192.168.2.5,56618,121.28.21.230,22,tcp,-,2.992018,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757582.410879,CUpXAy3S6qWvx5G5i5,192.168.2.5,42344,121.236.58.109,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757582.411470,CEGKYU1wtJ0sSQJici,192.168.2.5,41114,121.151.186.56,22,tcp,-,0.297822,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-,
1526757583.130556,CcoQCo3iatwj5xzgEj,192.168.2.5,39195,200.168.87.203,59353,tcp,-,3.000108,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757583.410830,CizW002nXa09muwWxe,192.168.2.5,54314,121.96.185.249,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757583.412952,CmSFqS1fp5Ja0XTKc6,192.168.2.5,40019,121.130.58.197,22,tcp,-,2.997882,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757528.666989,ChfItb2V57qzgyhvga,112.190.200.246,3,192.168.2.5,1,icmp,-,-,-,-,OTH,-,-,0,-,1,88,0,0,(empty),Benign,-,
1526757584.410974,Cxe6ny18rWGMRr4Ox9,192.168.2.5,45844,121.49.65.77,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757585.410876,CmjJlb5m8QmS7ygRg,192.168.2.5,51523,121.118.252.69,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757585.415720,Ct4vFZ2TqstYThVoW3,192.168.2.5,43390,121.201.252.107,22,tcp,-,2.995088,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757586.411066,CBs0dJ3VlIlMRLqUt7,192.168.2.5,59412,121.34.1.116,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757586.417231,CYyCXh3EBU3tpaOc1c,192.168.2.5,58231,121.56.220.37,22,tcp,-,0.286731,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-,
1526757584.414453,Cmfuxv12gjASqjX8Cc,192.168.2.5,53190,121.41.16.177,22,tcp,ssh,2.503441,589,2565,SF,-,-,0,ShAdDaFf,16,1429,14,3301,(empty),Malicious,Attack,
1526757587.410813,CvcjVh3XwMq18NmJCi,192.168.2.5,57693,121.168.86.153,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757587.418079,Clz3NQ2qJWakdFwbvk,192.168.2.5,57631,121.50.14.103,22,tcp,-,2.992586,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757588.410644,CAw4uv31Ciugjzz1r6,192.168.2.5,56618,121.28.21.230,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757588.420437,C5DdO42Zbq5eCm59P6,192.168.2.5,53520,121.127.4.227,22,tcp,-,2.990324,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757586.706465,CRB7cGm1wwRQam1N5,192.168.2.5,53193,121.41.16.177,22,tcp,ssh,2.089540,589,2565,SF,-,-,0,ShAdDaFf,14,1325,14,3301,(empty),Malicious,Attack,
1526757589.421969,CdJexW2G7BtCTH3HRk,192.168.2.5,36741,121.197.38.228,22,tcp,-,2.998818,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757590.140721,Cxx7g91xmJ5aifP1h8,192.168.2.5,39195,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757590.420806,CVR5js4uZHHIjVHoA3,192.168.2.5,40019,121.130.58.197,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757590.423863,CvleZr1U5OWLhLDI8i,192.168.2.5,37675,121.185.79.186,22,tcp,-,2.996843,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757588.600120,CLS5y61O3Eb14aj9k8,192.168.2.5,53196,121.41.16.177,22,tcp,ssh,2.416994,589,2565,SF,-,-,0,ShAdDaFf,14,1325,17,3469,(empty),Malicious,Attack,
1526757591.426103,Ckdzj13rN91ZGerZ9j,192.168.2.5,37709,121.211.234.207,22,tcp,-,2.994547,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757592.420850,CdsGZK3rcf27OElpyg,192.168.2.5,43390,121.201.252.107,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757592.425476,CiaoZA2JJ8Byqe6Wb1,192.168.2.5,45191,121.186.130.11,22,tcp,-,2.995204,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757590.801723,C8UwE94DqwjPWMRNga,192.168.2.5,53199,121.41.16.177,22,tcp,ssh,2.218080,589,2565,SF,-,-,0,ShAdDaFf,17,1481,15,3353,(empty),Malicious,Attack,
1526757593.427518,CfKHl13ieibkRpy9le,192.168.2.5,42821,121.242.132.69,22,tcp,-,2.993182,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757594.141585,C872rr17sj5MWbptX1,192.168.2.5,39211,200.168.87.203,59353,tcp,-,2.999098,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757594.420893,CcXfkW1FaFDklM0Ps5,192.168.2.5,57631,121.50.14.103,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757594.427870,C9Ya6F45orhS5nOsHf,192.168.2.5,56888,121.56.174.85,22,tcp,-,2.992768,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757595.420778,CXODbqKg1xPXOcCt7,192.168.2.5,53520,121.127.4.227,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757595.430191,CsUs2C3UIjRv5qOl6a,192.168.2.5,45245,121.233.120.209,22,tcp,-,2.990421,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757596.430663,CEFMCjs6tJrUjlS3c,192.168.2.5,59745,121.85.48.174,22,tcp,-,3.000011,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757596.430771,CBN9Iw1Jkyrtm8OmB7,192.168.2.5,36741,121.197.38.228,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757597.430778,CamciWeVArBoRIzNf,192.168.2.5,37675,121.185.79.186,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757597.433770,CjtQakXWSQ8VaCXtk,192.168.2.5,35611,121.250.98.189,22,tcp,-,2.996993,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757598.434799,Cj31724WC0vAwoken,192.168.2.5,45401,121.225.98.65,22,tcp,-,2.995865,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757599.431022,CDGfIRDi6rg3oickk,192.168.2.5,45191,121.186.130.11,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757599.436519,C3J8Qe3qEDXpznsJP7,192.168.2.5,41645,121.197.167.104,22,tcp,-,2.994074,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757600.430867,CIxdAp49fdjZuOQUKh,192.168.2.5,42821,121.242.132.69,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757600.437663,CI5v7aPyUWJd3eUNj,192.168.2.5,60844,121.42.224.183,22,tcp,-,2.992880,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757601.150744,CnHmII3vopVqthHWd,192.168.2.5,39211,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757601.431004,CvoJYZQn5USM8dBua,192.168.2.5,56888,121.56.174.85,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757601.439089,CrJ8352CagEEpOuhek,192.168.2.5,39786,121.228.180.34,22,tcp,-,2.991575,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757602.430750,C3OxH138wJeZ43fV32,192.168.2.5,45245,121.233.120.209,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757602.441769,ChfnSq4ncyRdu65qbj,192.168.2.5,53500,121.52.111.164,22,tcp,-,2.998824,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757547.954310,Cqgzlf4WVIEHLafiVj,192.168.2.5,123,31.31.74.35,123,udp,-,0.011813,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757603.440624,CK4v7L1uLjHut6G3xk,192.168.2.5,59745,121.85.48.174,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757603.443539,CikBur2EH3KLCLMIR7,192.168.2.5,47245,121.63.99.41,22,tcp,-,2.997260,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757604.440792,CmhyC326e9fSb99tcb,192.168.2.5,35611,121.250.98.189,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757604.445058,C8aQvI1yoqfxjM7sjf,192.168.2.5,36631,121.132.27.215,22,tcp,-,2.995514,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757605.152570,CMg3182ZhJy0qtAx4l,192.168.2.5,39223,200.168.87.203,59353,tcp,-,2.998059,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757605.440779,CJGXsf1CGVb05hjtz1,192.168.2.5,45401,121.225.98.65,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757605.446293,Cr1ZOf1zkJPCwBX3K4,192.168.2.5,44034,121.217.6.208,22,tcp,-,2.994221,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757606.440706,C2FAm31VGjXAWXIuph,192.168.2.5,41645,121.197.167.104,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757606.447496,CUEM5M2hkMDKSAUAG9,192.168.2.5,40926,121.43.218.1,22,tcp,-,2.992987,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757607.440804,CllR7R1MpV4G12Xnk2,192.168.2.5,60844,121.42.224.183,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757607.450038,CfQ3Ov3A19RNdvmel4,192.168.2.5,60067,121.218.213.227,22,tcp,-,2.990583,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757608.440663,CX0erz4P1ZHtIhND4e,192.168.2.5,39786,121.228.180.34,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757608.452518,C7Y9r74xqm46zggn91,192.168.2.5,42770,121.24.55.197,22,tcp,-,2.998204,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757609.450725,CVj9rq2kGP7Lpccook,192.168.2.5,53500,121.52.111.164,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757609.454393,CeSAh21tVxvxbGRSFa,192.168.2.5,47559,121.89.252.109,22,tcp,-,2.996262,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757610.450613,CCXi3dFvcsKVGz86f,192.168.2.5,47245,121.63.99.41,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757610.455603,CYSA9P3lymny5mg6wh,192.168.2.5,35150,121.193.39.205,22,tcp,-,2.994926,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757611.450645,CYFDlh4hAoifzPPUsi,192.168.2.5,36631,121.132.27.215,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757611.457045,CEqxIO3UEU1UiMZ9Wa,192.168.2.5,52241,121.248.139.131,22,tcp,-,2.993494,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757612.160605,CF8SD5LIAyhpGKbdb,192.168.2.5,39223,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757612.450969,C1UR2u3sPDC4qZvDcb,192.168.2.5,44034,121.217.6.208,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757612.458486,C54AZQ1xM2pXpTNV98,192.168.2.5,47078,121.27.192.242,22,tcp,-,2.992009,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757557.954249,CvcMNF2zDMdC2Pr8A1,192.168.2.5,123,78.108.102.237,123,udp,-,0.010551,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757557.954450,CdgEZo33VbLgu5tLZe,192.168.2.5,123,37.157.198.150,123,udp,-,0.012478,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-,
1526757613.450597,Cz4sFZ5e0ssGmCf41,192.168.2.5,40926,121.43.218.1,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757613.460962,C4ojgB1W4Wutolhi9b,192.168.2.5,35957,121.63.0.213,22,tcp,-,2.999785,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526757614.450623,CV3m4o4EOdeDt1GwFa,192.168.2.5,60067,121.218.213.227,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
